trdar_cd,signgu,stdr_yyqu,svc_induty,flow_pop,work_pop,resident_pop,store_cnt,open_rate,close_rate,competitor_cnt,rent,change_idx,monthly_sales,survived_2y
10004,광진구,20243,제과점,9531,6297,8494,10,4.4,5.4,7,17.2,HH,2313,1
10004,광진구,20244,제과점,9037,6281,9383,2,5.7,4.5,2,17.4,HH,2607,1
10004,광진구,20231,치킨전문점,10566,6434,13145,2,4.9,1.6,1,15.6,HH,2130,1
10004,광진구,20232,치킨전문점,11056,6925,10753,2,7.6,6.9,2,16.1,HH,2390,1
10004,광진구,20233,치킨전문점,10671,5094,10909,6,5.4,1.0,4,15.9,HH,1640,1
10004,광진구,20234,치킨전문점,9572,5435,8830,3,6.2,3.5,2,16.2,HH,1999,1
10004,광진구,20241,치킨전문점,11151,5552,12318,7,8.8,1.0,3,17.1,HH,2402,0
10004,광진구,20242,치킨전문점,8278,3942,7460,2,8.0,1.8,1,17.4,HH,2632,1
10004,광진구,20243,치킨전문점,10119,5547,9249,6,10.8,1.0,4,15.7,HH,2272,1
10004,광진구,20244,치킨전문점,11045,6215,13868,7,3.8,1.0,7,17.5,HH,2158,0
10004,광진구,20231,의류,9573,6019,11531,2,5.0,6.5,0,17.3,HH,1847,0
10004,광진구,20232,의류,9629,4943,10868,5,5.1,1.3,3,15.6,HH,2014,1
10004,광진구,20233,의류,10967,7335,13919,5,7.0,4.3,3,18.0,HH,2261,1
10004,광진구,20234,의류,9570,5358,10520,4,8.1,1.0,1,18.1,HH,1787,1
10004,광진구,20241,의류,10792,6378,9926,5,7.5,4.3,5,18.4,HH,1976,0
10004,광진구,20242,의류,10026,7045,11496,4,5.5,1.4,5,15.6,HH,1970,1
10004,광진구,20243,의류,10255,4891,12898,5,2.8,9.6,4,18.0,HH,2315,1
10004,광진구,20244,의류,11132,7304,11908,7,6.4,2.8,4,15.2,HH,2502,1
10005,광진구,20231,커피-음료,4041,6429,3310,5,11.4,5.5,3,24.7,HH,2031,1
10005,광진구,20232,커피-음료,4645,6459,4281,7,8.8,7.5,3,24.5,HH,2247,1
10005,광진구,20233,커피-음료,4475,6429,4109,7,11.6,1.0,5,23.0,HH,2146,1
10005,광진구,20234,커피-음료,4055,5450,3650,3,1.0,1.9,1,21.8,HH,2391,1
10005,광진구,20241,커피-음료,4559,5497,3610,4,3.9,1.0,5,23.4,HH,2023,1
10005,광진구,20242,커피-음료,5338,8461,4699,6,7.6,4.5,2,22.7,HH,2198,1
10005,광진구,20243,커피-음료,5336,6386,4375,5,6.6,5.4,1,21.8,HH,2336,1
10005,광진구,20244,커피-음료,4780,7389,3076,6,4.3,1.0,0,24.0,HH,2783,1
10005,광진구,20231,한식음식점,5209,6387,4805,3,9.4,1.0,3,22.3,HH,3106,1
10005,광진구,20232,한식음식점,4552,7425,4180,2,12.0,7.9,1,24.7,HH,3290,1
10005,광진구,20233,한식음식점,4782,5340,4227,4,9.4,7.7,3,22.8,HH,2889,1
10005,광진구,20234,한식음식점,4165,6939,3030,1,7.8,3.9,0,23.6,HH,3201,1
10005,광진구,20241,한식음식점,4150,6446,3091,5,4.6,4.9,0,21.5,HH,3393,1
10005,광진구,20242,한식음식점,4743,5406,3858,7,10.4,5.8,6,22.5,HH,2918,1
10005,광진구,20243,한식음식점,4032,5789,2913,8,11.3,3.4,6,25.0,HH,2809,1
10005,광진구,20244,한식음식점,4656,7661,2988,7,6.4,3.2,4,23.6,HH,3096,1
10005,광진구,20231,분식전문점,5159,8279,4451,6,13.2,7.9,4,22.6,HH,1645,0
10005,광진구,20232,분식전문점,4361,5881,2968,5,10.9,3.4,5,24.0,HH,1550,0
10005,광진구,20233,분식전문점,4955,8132,3192,5,6.4,6.2,3,21.6,HH,1898,1
10005,광진구,20234,분식전문점,5387,6321,3722,4,13.3,7.0,4,21.1,HH,1525,1
10005,광진구,20241,분식전문점,5138,8556,4740,7,9.5,1.0,8,22.6,HH,1811,1
10005,광진구,20242,분식전문점,4100,4934,3078,4,5.5,5.0,4,22.6,HH,1383,0
10005,광진구,20243,분식전문점,4823,6215,3854,4,5.5,1.8,3,23.4,HH,1939,1
10005,광진구,20244,분식전문점,5386,7831,3945,7,6.9,7.0,3,23.9,HH,1665,1
10005,광진구,20231,제과점,4461,6096,3128,4,2.8,5.9,2,21.8,HH,1979,1
10005,광진구,20232,제과점,5398,6691,5002,4,6.9,1.0,1,25.1,HH,2258,1
10005,광진구,20233,제과점,4784,7035,3903,3,5.7,3.6,1,22.1,HH,2347,1
10005,광진구,20234,제과점,4460,5987,3121,6,10.3,1.8,4,24.1,HH,1981,1
10005,광진구,20241,제과점,4563,6635,4329,5,9.4,7.1,6,25.2,HH,2034,1
10005,광진구,20242,제과점,4157,6374,3805,5,5.9,6.0,1,25.4,HH,2457,1
10005,광진구,20243,제과점,5329,8660,4749,2,8.2,5.3,2,22.3,HH,2188,1
10005,광진구,20244,제과점,5080,7286,3736,4,1.4,6.0,1,25.4,HH,2144,1
10005,광진구,20231,치킨전문점,4585,5524,4042,6,7.6,6.7,4,22.4,HH,1817,0
10005,광진구,20232,치킨전문점,5034,7864,3761,4,12.9,3.2,3,22.3,HH,1707,1
10005,광진구,20233,치킨전문점,4699,5361,3357,3,3.0,1.7,2,23.1,HH,1760,1
10005,광진구,20234,치킨전문점,4058,6212,3671,5,12.4,4.1,1,22.0,HH,2181,1
10005,광진구,20241,치킨전문점,5133,8506,3506,1,12.7,1.0,0,22.3,HH,1863,1
10005,광진구,20242,치킨전문점,4683,7541,3769,5,7.6,5.8,2,23.8,HH,1973,1
10005,광진구,20243,치킨전문점,4509,6598,4151,7,7.0,4.2,4,24.1,HH,2094,1
10005,광진구,20244,치킨전문점,5152,7262,4883,3,11.4,8.4,0,23.4,HH,2468,1
10005,광진구,20231,의류,5285,7431,5022,4,8.5,4.4,4,22.8,HH,1590,1
10005,광진구,20232,의류,4363,6400,3162,6,3.4,8.6,7,24.1,HH,1923,1
10005,광진구,20233,의류,4905,7088,3401,4,1.0,4.8,1,25.0,HH,1610,1
10005,광진구,20234,의류,4243,5480,3742,2,9.2,1.0,4,23.5,HH,1439,1
10005,광진구,20241,의류,5065,8395,3842,7,4.1,5.2,0,23.3,HH,1987,1
10005,광진구,20242,의류,4295,6178,3781,5,8.0,4.9,2,22.0,HH,1945,1
10005,광진구,20243,의류,4055,4904,3216,6,1.0,1.0,1,22.3,HH,2286,1
10005,광진구,20244,의류,4349,5138,4131,3,8.5,5.7,0,24.8,HH,1948,1
10006,광진구,20231,커피-음료,3610,5122,2071,7,11.8,3.2,4,15.3,HH,2339,1
10006,광진구,20232,커피-음료,3612,5401,2265,9,6.6,1.0,6,14.1,HH,1892,1
10006,광진구,20233,커피-음료,3972,4591,1928,3,9.2,3.8,4,13.6,HH,2418,1
10006,광진구,20234,커피-음료,4675,6720,3034,3,2.5,1.6,0,14.6,HH,2672,1
10006,광진구,20241,커피-음료,4183,5050,2161,2,6.2,3.4,1,12.9,HH,2695,1
10006,광진구,20242,커피-음료,3900,5617,2200,7,8.3,7.3,4,13.4,HH,2323,1
10006,광진구,20243,커피-음료,3740,4117,2400,2,12.9,2.6,1,14.7,HH,2511,1
10006,광진구,20244,커피-음료,3964,5797,2742,2,7.3,1.6,0,15.6,HH,2812,1
10006,광진구,20231,한식음식점,3917,5852,2151,5,11.8,4.9,1,14.1,HH,3138,1
10006,광진구,20232,한식음식점,4228,5924,2458,3,8.8,3.0,1,13.9,HH,3169,1
10006,광진구,20233,한식음식점,4622,6148,2731,1,8.9,2.4,1,14.9,HH,3065,0
10006,광진구,20234,한식음식점,3942,4582,2271,1,9.0,4.4,0,14.9,HH,3682,1
10006,광진구,20241,한식음식점,3759,4587,2587,9,11.6,5.9,8,13.9,HH,3157,0
10006,광진구,20242,한식음식점,3605,4381,2445,6,11.0,1.0,3,13.0,HH,3235,1
10006,광진구,20243,한식음식점,3632,5402,2137,1,5.7,5.4,0,14.8,HH,3414,1
10006,광진구,20244,한식음식점,3664,5273,2059,6,12.3,2.4,2,15.6,HH,3137,1
10006,광진구,20231,분식전문점,4299,6323,2128,4,4.5,1.0,3,14.4,HH,1687,1
10006,광진구,20232,분식전문점,3711,4551,2052,6,9.1,1.0,1,13.1,HH,1727,1
10006,광진구,20233,분식전문점,4242,6426,2474,7,6.7,1.2,6,13.5,HH,1742,1
10006,광진구,20234,분식전문점,4048,5246,2575,6,8.0,5.4,5,14.0,HH,1453,1
10006,광진구,20241,분식전문점,4100,6105,2336,2,13.0,6.6,1,14.2,HH,1811,1
10006,광진구,20242,분식전문점,4268,4721,2358,2,6.2,5.8,1,15.2,HH,1687,1
10006,광진구,20243,분식전문점,4793,5354,2901,4,7.6,9.4,2,14.7,HH,1652,1
10006,광진구,20244,분식전문점,3675,5708,1950,4,7.9,9.7,4,15.6,HH,2045,0
10006,광진구,20231,제과점,4743,5226,3096,5,3.3,2.1,6,14.8,HH,2201,1
10006,광진구,20232,제과점,3896,6040,2629,3,7.5,7.0,1,14.7,HH,2130,0
10006,광진구,20233,제과점,4252,5885,2565,4,5.8,1.0,0,14.5,HH,2088,1
10006,광진구,20234,제과점,3911,4458,1930,6,10.5,3.3,2,14.8,HH,1998,1
10006,광진구,20241,제과점,4137,5749,1994,7,8.9,2.6,5,13.3,HH,2088,1
10006,광진구,20242,제과점,4857,5741,2978,2,12.8,1.3,0,13.0,HH,2523,1
10006,광진구,20243,제과점,4628,5074,2816,7,8.4,7.3,4,15.5,HH,2643,1
10006,광진구,20244,제과점,4824,5604,3080,5,9.6,3.5,1,14.8,HH,2375,1
10006,광진구,20231,치킨전문점,3801,5643,2382,4,7.0,1.4,2,14.1,HH,1795,1
10006,광진구,20232,치킨전문점,4474,6120,3120,4,6.5,1.0,2,14.7,HH,2133,1
10006,광진구,20233,치킨전문점,4858,6444,2946,2,5.2,6.9,3,13.8,HH,2391,1
10006,광진구,20234,치킨전문점,4418,6311,2961,7,3.0,6.1,4,14.2,HH,2259,1
10006,광진구,20241,치킨전문점,3843,5498,1938,6,6.8,4.3,2,14.5,HH,2100,1
10006,광진구,20242,치킨전문점,4002,5987,2001,3,3.7,1.0,2,13.0,HH,2287,1
10006,광진구,20243,치킨전문점,4249,5170,2197,3,4.7,6.4,0,15.1,HH,1856,0
10006,광진구,20244,치킨전문점,4178,5094,2332,8,6.7,8.2,7,13.3,HH,2530,1
10006,광진구,20231,의류,3843,4209,2538,1,7.5,1.3,1,15.7,HH,1929,1
10006,광진구,20232,의류,4310,4525,3001,6,11.1,6.6,2,13.2,HH,1756,1
10006,광진구,20233,의류,4622,5222,2207,1,3.4,2.8,0,13.7,HH,2082,1
10006,광진구,20234,의류,3725,4442,2374,9,9.1,8.3,8,15.4,HH,1648,0
10006,광진구,20241,의류,4124,4371,1994,6,6.5,5.6,3,14.4,HH,1726,0
10006,광진구,20242,의류,4692,6284,3197,5,6.9,4.4,6,15.5,HH,1684,1
10006,광진구,20243,의류,3718,4191,2219,1,10.1,1.0,1,14.4,HH,1790,1
10006,광진구,20244,의류,3844,5716,1976,3,5.9,9.2,2,12.9,HH,1965,1
10007,광진구,20231,커피-음료,4784,2073,2938,3,3.6,7.9,1,13.5,HH,2269,1
10007,광진구,20232,커피-음료,4248,1822,3035,3,10.2,1.0,2,13.7,HH,2475,1
10007,광진구,20233,커피-음료,4483,1809,3277,2,8.0,1.0,2,11.9,HH,2520,1
10007,광진구,20234,커피-음료,4717,2026,3111,7,8.2,1.2,4,12.2,HH,2537,1
10007,광진구,20241,커피-음료,4854,1849,3239,5,1.0,1.0,3,12.4,HH,2296,1
10007,광진구,20242,커피-음료,5260,2756,4539,3,5.2,3.4,2,14.2,HH,2633,1
10007,광진구,20243,커피-음료,4128,1757,3318,1,6.7,1.0,1,13.6,HH,2452,1
10007,광진구,20244,커피-음료,3992,1627,2459,4,11.3,2.5,1,12.4,HH,2616,1
10007,광진구,20231,한식음식점,4561,1969,3572,5,7.4,3.8,1,13.6,HH,2893,1
10007,광진구,20232,한식음식점,4082,1672,2982,5,8.4,3.9,3,14.2,HH,3183,1
10007,광진구,20233,한식음식점,4627,2175,3353,3,6.4,8.9,2,13.2,HH,3023,1
10007,광진구,20234,한식음식점,5008,2702,3054,3,8.7,5.4,4,13.1,HH,3138,1
10007,광진구,20241,한식음식점,4875,2070,4123,4,2.5,6.2,0,12.1,HH,3361,1
10007,광진구,20242,한식음식점,4853,2611,2906,3,8.8,1.1,1,11.7,HH,3208,1
10007,광진구,20243,한식음식점,5017,2632,3941,3,6.9,4.8,2,12.7,HH,3221,1
10007,광진구,20244,한식음식점,5042,1954,3389,11,11.5,3.8,4,12.8,HH,3153,1
10007,광진구,20231,분식전문점,4615,2279,3055,9,11.6,5.4,5,13.9,HH,1432,1
10007,광진구,20232,분식전문점,4061,1792,3222,4,7.6,1.0,2,12.7,HH,1636,1
10007,광진구,20233,분식전문점,4513,2084,3766,1,6.9,2.9,0,11.8,HH,1817,0
10007,광진구,20234,분식전문점,5162,2471,3687,5,4.9,1.0,3,12.3,HH,1804,1
10007,광진구,20241,분식전문점,4572,1782,3003,8,10.1,7.0,4,12.0,HH,1683,0
10007,광진구,20242,분식전문점,4434,1652,2659,10,8.5,2.6,6,14.1,HH,1592,0
10007,광진구,20243,분식전문점,5072,2733,4112,14,8.9,2.4,9,12.8,HH,1675,1
10007,광진구,20244,분식전문점,4863,2511,3537,7,3.3,7.9,3,13.2,HH,1856,1
10007,광진구,20231,제과점,5085,1887,4099,5,7.9,4.4,3,13.1,HH,2011,1
10007,광진구,20232,제과점,5030,2723,4120,7,8.9,1.0,5,12.5,HH,2098,1
10007,광진구,20233,제과점,5376,2316,3931,3,7.2,1.1,2,14.0,HH,1998,1
10007,광진구,20234,제과점,4732,1958,2882,5,11.7,1.0,4,13.0,HH,2080,1
10007,광진구,20241,제과점,5141,2256,3062,3,5.4,1.7,2,13.0,HH,2412,1
10007,광진구,20242,제과점,5181,2758,3121,6,10.0,6.2,4,12.1,HH,2088,1
10007,광진구,20243,제과점,4560,2082,2711,1,6.9,5.3,0,12.8,HH,2292,1
10007,광진구,20244,제과점,4839,2558,3762,3,5.1,3.3,0,13.5,HH,2745,1
10007,광진구,20231,치킨전문점,4239,1853,2529,7,6.9,5.1,4,12.6,HH,1757,0
10007,광진구,20232,치킨전문점,4637,1923,2861,6,8.9,1.3,1,13.2,HH,1760,0
10007,광진구,20233,치킨전문점,5295,2344,4297,2,9.7,1.0,0,11.7,HH,2290,1
10007,광진구,20234,치킨전문점,4132,2056,2661,11,4.4,6.3,4,12.4,HH,1941,1
10007,광진구,20241,치킨전문점,4120,1681,3445,6,4.0,3.4,6,12.8,HH,1773,0
10007,광진구,20242,치킨전문점,4045,1990,3142,3,5.9,4.3,2,12.5,HH,2004,1
10007,광진구,20243,치킨전문점,4620,2302,2970,9,10.7,2.7,6,11.9,HH,1971,1
10007,광진구,20244,치킨전문점,4038,1912,3274,5,5.6,1.0,2,13.8,HH,2078,1
10007,광진구,20231,의류,5051,1994,4407,4,2.2,6.2,5,12.3,HH,1831,0
10007,광진구,20232,의류,4794,2063,4026,7,9.5,2.8,5,13.8,HH,1856,1
10007,광진구,20233,의류,4472,2295,3325,1,8.6,7.9,0,13.0,HH,1523,1
10007,광진구,20234,의류,4989,2330,3797,3,10.5,6.4,2,13.6,HH,1822,1
10007,광진구,20241,의류,4877,2284,3867,6,5.2,4.2,4,13.3,HH,2086,1
10007,광진구,20242,의류,4176,2108,3060,7,8.9,1.0,2,12.1,HH,1800,1
10007,광진구,20243,의류,4605,1974,3384,2,10.4,5.9,0,12.5,HH,1891,1
10007,광진구,20244,의류,4397,2164,2886,2,7.6,1.0,2,12.7,HH,1957,1
10008,광진구,20231,커피-음료,7390,3704,6122,7,7.4,1.0,2,26.8,HH,2156,1
10008,광진구,20232,커피-음료,7006,3403,5857,8,5.4,8.9,6,26.3,HH,2134,1
10008,광진구,20233,커피-음료,7934,3305,6318,1,11.8,1.4,3,25.3,HH,2570,1
10008,광진구,20234,커피-음료,8012,3743,6506,9,6.5,7.8,6,26.5,HH,2024,1
10008,광진구,20241,커피-음료,6702,3444,5091,7,10.0,5.0,4,23.5,HH,2309,1
10008,광진구,20242,커피-음료,6858,2774,5449,3,6.4,1.0,3,22.1,HH,2073,1
10008,광진구,20243,커피-음료,7151,3565,6365,5,9.2,4.2,5,24.4,HH,2324,1
10008,광진구,20244,커피-음료,8139,3495,7258,7,7.4,4.8,3,22.4,HH,2538,1
10008,광진구,20231,한식음식점,8659,4259,7050,5,6.6,6.6,4,23.5,HH,2730,1
10008,광진구,20232,한식음식점,7066,4126,6694,6,13.3,8.2,0,24.3,HH,3310,1
10008,광진구,20233,한식음식점,8737,3982,6517,2,7.6,4.6,1,26.6,HH,2840,1
10008,광진구,20234,한식음식점,7852,3340,6607,7,9.9,1.6,4,24.2,HH,2866,1
10008,광진구,20241,한식음식점,6680,3083,6258,2,11.5,8.2,2,24.2,HH,3022,1
10008,광진구,20242,한식음식점,7564,3646,6518,4,8.7,7.8,5,25.1,HH,2966,1
10008,광진구,20243,한식음식점,8225,4090,7844,2,8.3,3.3,2,22.0,HH,3222,1
10008,광진구,20244,한식음식점,8437,5014,7030,4,8.2,2.6,5,26.7,HH,3210,1
10008,광진구,20231,분식전문점,7493,3009,4961,3,7.3,2.1,4,24.1,HH,1727,0
10008,광진구,20232,분식전문점,7455,3304,7061,3,2.2,4.4,3,26.4,HH,1478,1
10008,광진구,20233,분식전문점,8801,4923,8517,1,5.1,4.1,0,24.6,HH,1592,1
10008,광진구,20234,분식전문점,6960,3126,6142,4,7.0,6.6,1,23.0,HH,1622,1
10008,광진구,20241,분식전문점,7353,3609,4925,4,8.0,3.1,1,23.6,HH,1811,1
10008,광진구,20242,분식전문점,8050,3402,7175,1,12.4,2.7,1,26.2,HH,1863,1
10008,광진구,20243,분식전문점,7513,4466,5940,5,5.1,9.4,8,25.7,HH,1877,1
10008,광진구,20244,분식전문점,8177,4871,5488,2,7.4,1.0,0,26.3,HH,2042,1
10008,광진구,20231,제과점,7516,4379,5280,8,5.6,3.5,7,25.5,HH,1905,0
10008,광진구,20232,제과점,7406,3822,5690,5,5.8,2.0,1,26.8,HH,2399,1
10008,광진구,20233,제과점,8107,4184,6908,5,2.9,2.6,1,25.1,HH,2132,1
10008,광진구,20234,제과점,8497,4981,5750,4,6.8,2.7,1,26.6,HH,2238,1
10008,광진구,20241,제과점,7812,3298,5291,3,6.2,1.0,1,26.2,HH,2223,1
10008,광진구,20242,제과점,7756,4261,6973,5,10.3,1.0,4,22.6,HH,2053,1
10008,광진구,20243,제과점,8061,3649,5688,3,7.1,2.3,1,22.6,HH,2319,1
10008,광진구,20244,제과점,7535,3489,5403,7,10.5,1.0,2,23.2,HH,2411,1
10008,광진구,20231,치킨전문점,7834,4012,6013,4,7.2,4.9,3,25.3,HH,1837,1
10008,광진구,20232,치킨전문점,7217,3786,6852,5,1.9,9.6,3,24.6,HH,1743,1
10008,광진구,20233,치킨전문점,8817,3765,6534,7,8.2,1.0,5,24.1,HH,2148,0
10008,광진구,20234,치킨전문점,6796,3915,4532,2,6.8,7.0,1,23.5,HH,2319,1
10008,광진구,20241,치킨전문점,7884,3350,6050,7,10.4,3.1,5,22.8,HH,2270,1
10008,광진구,20242,치킨전문점,7245,2974,6726,1,5.4,3.7,1,26.8,HH,2368,0
10008,광진구,20243,치킨전문점,7605,3671,5894,8,8.8,6.2,3,24.7,HH,2185,1
10008,광진구,20244,치킨전문점,8983,4790,7129,5,7.9,10.4,4,23.3,HH,2050,1
10008,광진구,20231,의류,8487,4913,7835,7,10.1,1.0,9,25.7,HH,1964,1
10008,광진구,20232,의류,8000,3586,6880,6,7.6,4.5,3,26.1,HH,1849,0
10008,광진구,20233,의류,8118,3782,5691,7,9.9,1.0,2,25.3,HH,1967,1
10008,광진구,20234,의류,6715,3569,6174,4,7.5,2.6,6,26.1,HH,1824,0
10008,광진구,20241,의류,8017,3253,6243,7,5.6,4.7,4,22.9,HH,1803,0
10008,광진구,20242,의류,6816,2845,5526,5,8.2,2.1,5,22.1,HH,1832,1
10008,광진구,20243,의류,6967,4182,4732,4,8.5,1.0,4,22.2,HH,2117,1
10008,광진구,20244,의류,8564,5140,6454,5,7.6,7.9,2,25.5,HH,2536,1
11000,동작구,20231,커피-음료,6483,1200,2774,3,11.5,7.1,3,7.6,LH,2278,0
11000,동작구,20232,커피-음료,8463,1419,3604,5,7.8,7.3,4,7.2,LH,2249,0
11000,동작구,20233,커피-음료,6486,1492,2914,9,10.5,1.6,8,6.9,LH,2145,1
11000,동작구,20234,커피-음료,6650,1544,2181,1,7.3,2.3,0,6.7,LH,2616,1
11000,동작구,20241,커피-음료,7064,1183,3123,5,5.4,8.9,4,6.3,LH,2250,1
11000,동작구,20242,커피-음료,8341,1397,3622,5,7.6,9.3,2,6.6,LH,2535,1
11000,동작구,20243,커피-음료,6472,1358,2294,5,6.5,1.0,3,6.6,LH,2555,1
11000,동작구,20244,커피-음료,8216,1653,3332,4,8.5,11.3,1,6.3,LH,2824,1
11000,동작구,20231,한식음식점,6826,1270,2931,4,9.2,9.2,3,6.7,LH,2965,1
11000,동작구,20232,한식음식점,8337,1454,3205,4,11.5,6.8,1,6.7,LH,3073,1
11000,동작구,20233,한식음식점,7641,1864,3463,4,8.7,8.4,3,6.5,LH,2829,0
11000,동작구,20234,한식음식점,7802,1521,2398,6,4.9,3.3,4,7.0,LH,2859,1
11000,동작구,20241,한식음식점,7538,1443,3060,8,10.5,5.1,2,7.1,LH,3286,1
11000,동작구,20242,한식음식점,6890,1446,3061,5,7.4,4.9,3,6.7,LH,3358,1
11000,동작구,20243,한식음식점,6774,1425,2875,4,8.7,9.4,1,6.3,LH,3151,0
11000,동작구,20244,한식음식점,7199,1372,3017,3,12.5,4.2,2,7.0,LH,3079,0
11000,동작구,20231,분식전문점,8029,1389,2765,5,6.3,7.8,2,6.3,LH,1821,1
11000,동작구,20232,분식전문점,7406,1322,2771,2,7.0,9.0,3,7.5,LH,1642,1
11000,동작구,20233,분식전문점,7760,1562,3524,3,8.6,12.0,3,6.9,LH,1512,0
11000,동작구,20234,분식전문점,7878,1687,2716,3,13.8,12.7,0,7.5,LH,1761,0
11000,동작구,20241,분식전문점,8019,1879,2834,4,9.1,2.4,0,7.2,LH,1676,0
11000,동작구,20242,분식전문점,7616,1781,3261,1,10.0,3.2,0,7.5,LH,1967,1
11000,동작구,20243,분식전문점,7366,1820,2598,5,7.9,8.3,2,6.6,LH,1682,1
11000,동작구,20244,분식전문점,6477,1072,2832,3,8.7,7.2,4,6.8,LH,1807,1
11000,동작구,20231,제과점,7782,1755,2524,5,5.0,4.0,3,6.7,LH,2250,1
11000,동작구,20232,제과점,7387,1321,2358,5,9.6,5.9,1,6.8,LH,2463,1
11000,동작구,20233,제과점,6836,1147,3087,7,10.4,6.7,5,6.8,LH,2071,0
11000,동작구,20234,제과점,6786,1657,2685,4,8.7,9.9,1,6.5,LH,2178,0
11000,동작구,20241,제과점,6838,1317,3023,3,5.4,6.3,2,6.8,LH,2370,1
11000,동작구,20242,제과점,8237,1761,3063,6,9.8,7.2,2,7.1,LH,2515,1
11000,동작구,20243,제과점,8356,2052,3491,4,8.8,10.7,4,6.8,LH,2447,1
11000,동작구,20244,제과점,8354,1612,2910,1,9.3,5.0,0,6.8,LH,2680,1
11000,동작구,20231,치킨전문점,7898,1611,3601,5,10.8,12.1,2,6.5,LH,1874,1
11000,동작구,20232,치킨전문점,6597,1370,3037,4,19.6,10.4,2,6.7,LH,2126,0
11000,동작구,20233,치킨전문점,6395,1081,2212,2,7.6,12.4,2,7.0,LH,1694,1
11000,동작구,20234,치킨전문점,6406,1536,2475,5,4.4,5.4,3,7.6,LH,1676,1
11000,동작구,20241,치킨전문점,6948,1576,2734,1,7.2,6.3,0,6.6,LH,2216,1
11000,동작구,20242,치킨전문점,7722,1700,3218,5,9.0,4.1,7,7.5,LH,1788,1
11000,동작구,20243,치킨전문점,6709,1363,2692,4,5.9,6.9,0,7.3,LH,2021,1
11000,동작구,20244,치킨전문점,7284,1444,3343,4,12.5,3.9,2,6.6,LH,2251,1
11000,동작구,20231,의류,6483,1362,2168,2,8.0,10.4,1,7.6,LH,1822,1
11000,동작구,20232,의류,7566,1585,3380,1,6.4,5.1,0,7.1,LH,1749,1
11000,동작구,20233,의류,8104,1805,2639,3,4.0,14.8,1,7.6,LH,2000,0
11000,동작구,20234,의류,6885,1169,3007,5,8.2,6.2,4,6.4,LH,2008,1
11000,동작구,20241,의류,8226,1487,3697,5,8.0,7.2,1,7.4,LH,1997,1
11000,동작구,20242,의류,8600,1911,3334,1,12.2,8.5,0,6.7,LH,2146,1
11000,동작구,20243,의류,7489,1327,2737,9,9.7,9.1,8,6.8,LH,1717,0
11000,동작구,20244,의류,7819,1765,3061,5,8.3,8.2,3,7.3,LH,1945,0
11001,동작구,20231,커피-음료,6114,4755,3300,10,6.8,7.3,5,12.7,LH,2349,0
11001,동작구,20232,커피-음료,6095,4441,3073,5,4.1,11.2,8,11.4,LH,1860,0
11001,동작구,20233,커피-음료,5430,4121,3592,5,13.8,8.1,0,12.6,LH,2015,0
11001,동작구,20234,커피-음료,5320,5007,3113,3,6.7,9.8,2,12.3,LH,2756,1
11001,동작구,20241,커피-음료,4960,3672,2362,5,10.7,2.0,4,12.5,LH,2167,0
11001,동작구,20242,커피-음료,5410,4374,2612,3,8.3,5.4,3,11.6,LH,2757,1
11001,동작구,20243,커피-음료,5216,3720,2452,2,5.3,6.9,0,10.5,LH,2678,1
11001,동작구,20244,커피-음료,5018,3701,2976,1,2.3,5.3,0,11.1,LH,3098,1
11001,동작구,20231,한식음식점,5961,5953,3418,1,9.3,5.8,1,11.3,LH,3120,1
11001,동작구,20232,한식음식점,5537,4943,2788,5,7.4,8.2,3,12.5,LH,3128,1
11001,동작구,20233,한식음식점,6490,6017,4241,5,12.2,10.0,3,11.9,LH,3739,1
11001,동작구,20234,한식음식점,5463,4268,2923,8,8.7,3.1,6,12.3,LH,2452,1
11001,동작구,20241,한식음식점,6365,6249,3457,4,5.6,6.6,2,10.7,LH,3540,1
11001,동작구,20242,한식음식점,5729,4291,3283,7,10.4,10.3,2,11.8,LH,3482,1
11001,동작구,20243,한식음식점,6420,5948,3465,5,5.9,8.0,2,11.0,LH,3160,1
11001,동작구,20244,한식음식점,5681,5204,2849,2,7.9,3.5,0,10.5,LH,3553,1
11001,동작구,20231,분식전문점,4975,4103,2555,4,7.4,5.7,3,10.6,LH,1670,0
11001,동작구,20232,분식전문점,5846,5524,3023,4,7.6,5.0,2,12.4,LH,1837,1
11001,동작구,20233,분식전문점,5971,5959,3886,3,5.6,6.3,6,12.7,LH,1444,0
11001,동작구,20234,분식전문점,5021,4413,2883,5,9.3,5.2,2,12.7,LH,1813,0
11001,동작구,20241,분식전문점,5595,4249,3063,5,12.6,14.6,2,11.9,LH,2147,1
11001,동작구,20242,분식전문점,5356,4816,3122,2,13.3,5.5,3,12.0,LH,1768,0
11001,동작구,20243,분식전문점,5141,4770,2797,5,1.0,14.4,2,10.7,LH,2188,0
11001,동작구,20244,분식전문점,6356,6113,3743,4,7.8,7.8,6,11.0,LH,1802,0
11001,동작구,20231,제과점,6255,4286,3624,6,3.8,8.1,6,11.9,LH,2162,0
11001,동작구,20232,제과점,5747,4046,2739,2,9.8,10.7,1,11.3,LH,2055,1
11001,동작구,20233,제과점,6311,5893,3113,3,6.5,16.9,0,10.8,LH,2268,1
11001,동작구,20234,제과점,6143,5341,3582,5,13.6,7.8,6,10.8,LH,2109,0
11001,동작구,20241,제과점,5594,4531,3555,2,13.7,7.4,0,10.8,LH,2048,1
